Location,Address,Resolved Address,Wind Direction,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,id,Precipitation Cover,Longitude,Info,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Snow Depth,Sea Level Pressure,Name,Wind Gust,Wind Chill
Golden,"Golden, CO","Golden, CO",310,,,26.7,01/08/2019 06:00:00,,15.9,63.3,,,,,26.7,26.7,10,6.9,,,,,,,19.1
Golden,"Golden, CO","Golden, CO",,,,26.7,01/08/2019 07:00:00,,14.1,58.52,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",330,,,23.5,01/08/2019 08:00:00,,14.4,67.91,,,,,23.5,23.5,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",322,,,27.8,01/08/2019 09:00:00,,14.2,56.2,,,,,27.8,27.8,10,4.7,,,,,,,22.5
Golden,"Golden, CO","Golden, CO",360,,,32.1,01/08/2019 10:00:00,,12.3,43.38,,,,,32.1,32.1,10,4.7,,,,,,,27.5
Golden,"Golden, CO","Golden, CO",20,,,34.7,01/08/2019 11:00:00,,12.7,39.86,,,,,34.7,34.7,10,3.1,,,,,,,32.2
Golden,"Golden, CO","Golden, CO",332,,,37.9,01/08/2019 12:00:00,,12.5,34.81,,,,,37.9,37.9,10,6.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",195,,,40.2,01/08/2019 13:00:00,,12.1,31.22,,,,,40.2,40.2,10,8.6,,,,,,,34.5
Golden,"Golden, CO","Golden, CO",335,,,43.1,01/08/2019 14:00:00,,13.5,29.63,,,,,43.1,43.1,10,8.1,,,,,,,38.4
Golden,"Golden, CO","Golden, CO",330,,,42.9,01/08/2019 15:00:00,,14.1,30.71,,,,,42.9,42.9,10,6.9,,,,,,,38.7
Golden,"Golden, CO","Golden, CO",350,,,43.3,01/08/2019 16:00:00,,12.8,28.6,,,,,43.3,43.3,10,5.8,,,,,,,39.8
Golden,"Golden, CO","Golden, CO",300,,50,38,01/08/2019 17:00:00,,15.2,38.88,,,,,38,38,10,9.2,,,,1030.7,,,31.6
Golden,"Golden, CO","Golden, CO",260,,,33.9,01/08/2019 18:00:00,,14.1,43.68,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",230,,,33.9,01/08/2019 19:00:00,,14.1,43.68,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",240,,,32.1,01/08/2019 20:00:00,,14.1,46.95,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",290,,,32.1,01/08/2019 21:00:00,,14.1,46.95,,,,,32.1,32.1,10,4.3,,,,,,,27.9
Golden,"Golden, CO","Golden, CO",,,,30.3,01/08/2019 22:00:00,,15.9,54.62,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",267,,,31.6,01/08/2019 23:00:00,,13.2,46.11,,,,,31.6,31.6,10,3.4,,,,,,,28.4
Golden,"Golden, CO","Golden, CO",350,,,32.9,01/09/2019 00:00:00,,13.2,43.72,,,,,32.9,32.9,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",350,,,30.7,01/09/2019 01:00:00,,12.8,46.93,,,,,30.7,30.7,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,30.7,01/09/2019 02:00:00,,13.2,47.92,,,,,30.7,30.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/09/2019 03:00:00,,14.1,58.52,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",270,,,28.5,01/09/2019 04:00:00,,17.7,63.54,,,,,28.5,28.5,10,3.4,,,,,,,24.8
Golden,"Golden, CO","Golden, CO",,,,28.5,01/09/2019 05:00:00,,15.9,58.78,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/09/2019 06:00:00,,17.7,68.42,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/09/2019 07:00:00,,17.7,68.42,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,01/09/2019 08:00:00,,19.5,68.64,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,01/09/2019 09:00:00,,19.5,59.31,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",140,,90,35,01/09/2019 10:00:00,,19.1,52.04,,,,,35,35,10,4.7,,,,1029.2,,,30.8
Golden,"Golden, CO","Golden, CO",30,,,39.3,01/09/2019 11:00:00,,17.7,41.28,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",110,,,41.1,01/09/2019 12:00:00,,17.7,38.49,,,,,41.1,41.1,10,3.4,,,,,,,39.2
Golden,"Golden, CO","Golden, CO",110,,,42.9,01/09/2019 13:00:00,,15.9,33.22,,,,,42.9,42.9,10,3.4,,,,,,,41.3
Golden,"Golden, CO","Golden, CO",,,,44.7,01/09/2019 14:00:00,,17.7,33.53,,,,,44.7,44.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",100,,,46.5,01/09/2019 15:00:00,,17.7,31.31,,,,,46.5,46.5,10,3.4,,,,,,,45.4
Golden,"Golden, CO","Golden, CO",60,,,44.7,01/09/2019 16:00:00,,15.9,31.01,,,,,44.7,44.7,10,3.4,,,,,,,43.3
Golden,"Golden, CO","Golden, CO",300,,90,44,01/09/2019 17:00:00,,17.9,34.73,,,,,44,44,10,3.4,,,,1023.1,,,42.5
Golden,"Golden, CO","Golden, CO",190,,,37.5,01/09/2019 18:00:00,,15.9,40.97,,,,,37.5,37.5,10,3.4,,,,,,,35.1
Golden,"Golden, CO","Golden, CO",,,,37.5,01/09/2019 19:00:00,,15.9,40.97,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,,32.1,01/09/2019 20:00:00,,17.7,54.9,,,,,32.1,32.1,10,6.9,,,,,,,25.7
Golden,"Golden, CO","Golden, CO",317,,,33.9,01/09/2019 21:00:00,,17.7,51.08,,,,,33.9,33.9,10,9.3,,,,,,,26.4
Golden,"Golden, CO","Golden, CO",330,,,33.9,01/09/2019 22:00:00,,16.4,48.24,,,,,33.9,33.9,10,5.1,,,,,,,29.2
Golden,"Golden, CO","Golden, CO",300,,,32.1,01/09/2019 23:00:00,,15,48.95,,,,,32.1,32.1,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",170,,,33.9,01/10/2019 00:00:00,,17.7,51.08,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",235,,,33.4,01/10/2019 01:00:00,,18.2,53.13,,,,,33.4,33.4,10,3.7,,,,,,,30
Golden,"Golden, CO","Golden, CO",,,,32.1,01/10/2019 02:00:00,,19.5,59.31,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,35.7,01/10/2019 03:00:00,,19.5,51.36,,,,,35.7,35.7,10,4.7,,,,,,,31.7
Golden,"Golden, CO","Golden, CO",,,,39.7,01/10/2019 04:00:00,,18.2,41.52,,,,,39.7,39.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,35.7,01/10/2019 05:00:00,,19.5,51.36,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",280,,,35.7,01/10/2019 06:00:00,,19.5,51.36,,,,,35.7,35.7,10,3.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",,,,32.1,01/10/2019 07:00:00,,19.5,59.31,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,33.9,01/10/2019 08:00:00,,21.3,59.56,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",310,,,39.3,01/10/2019 09:00:00,,21.3,48.13,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",,,,46.5,01/10/2019 10:00:00,,19.5,33.83,,,,,46.5,46.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,50.1,01/10/2019 11:00:00,,19.5,29.56,,,,,50.1,50.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",20,,,53.7,01/10/2019 12:00:00,,19.5,25.89,,,,,53.7,53.7,10,4.7,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,53.7,01/10/2019 13:00:00,,19.5,25.89,,,,,53.7,53.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",350,,90,57.8,01/10/2019 14:00:00,,17.9,20.79,,,,,57.8,57.8,10,10.3,,,,1014.2,,,
Golden,"Golden, CO","Golden, CO",,,,51.9,01/10/2019 15:00:00,,21.3,29.86,,,,,51.9,51.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",350,,,50.1,01/10/2019 16:00:00,,21.3,31.91,,,,,50.1,50.1,10,3.4,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,100,47,01/10/2019 17:00:00,,20,33.92,,,,,47,47,10,8.1,,,,1016,,,43.1
Golden,"Golden, CO","Golden, CO",,,100,46.5,01/10/2019 18:00:00,,19.5,33.83,,,,,46.5,46.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",330,,100,44.7,01/10/2019 19:00:00,,21.3,39.1,,,,,44.7,44.7,10,3.4,,,,,,,43.3
Golden,"Golden, CO","Golden, CO",240,,100,44.7,01/10/2019 20:00:00,,21.3,39.1,,,,,44.7,44.7,10,4.7,,,,,,,42.2
Golden,"Golden, CO","Golden, CO",,,100,45.5,01/10/2019 21:00:00,,20,35.78,,,,,45.5,45.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",340,,100,44.2,01/10/2019 22:00:00,,20,37.63,,,,,44.2,44.2,10,7.6,,,,,,,39.9
Golden,"Golden, CO","Golden, CO",360,,100,41.1,01/10/2019 23:00:00,,21.3,44.88,,,,,41.1,41.1,10,5.8,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",320,,100,42.4,01/11/2019 00:00:00,,19.5,39.51,,,,,42.4,42.4,10,5.9,,,,,,,38.7
Golden,"Golden, CO","Golden, CO",160,,100,42.9,01/11/2019 01:00:00,,19.5,38.79,,,,,42.9,42.9,10,3.4,,,,,,,41.3
Golden,"Golden, CO","Golden, CO",,,100,41.1,01/11/2019 02:00:00,,21.3,44.88,,,,,41.1,41.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",97,,100,38,01/11/2019 03:00:00,,28.4,68.13,,,,,38,38,10,4.3,,,,,,,34.6
Golden,"Golden, CO","Golden, CO",,,100,41.1,01/11/2019 04:00:00,,24.9,52.21,,,,,41.1,41.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",50,,100,37.5,01/11/2019 05:00:00,,32.1,80.67,,100,,,37.5,37.5,7,3.4,,Light Rain,,,,,35.1
Golden,"Golden, CO","Golden, CO",,,100,35.7,01/11/2019 06:00:00,,33.9,93.09,,100,,,35.7,35.7,4,,,Light Rain,,,,,
Golden,"Golden, CO","Golden, CO",,,100,33.9,01/11/2019 07:00:00,,33.9,100,,100,,,33.9,33.9,3,,,"Rain, Light Rain",,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/11/2019 08:00:00,,32.1,100,,100,,,32.1,32.1,0.5,,,Snow,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/11/2019 09:00:00,,32.1,100,,100,,,32.1,32.1,1,,,Light Snow,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/11/2019 10:00:00,,32.1,100,,100,,,32.1,32.1,0.5,,,Snow,,,,,
Golden,"Golden, CO","Golden, CO",350,,100,33.9,01/11/2019 11:00:00,,33.9,100,,100,,,33.9,33.9,1,5.8,,Light Snow,,,,,28.6
Golden,"Golden, CO","Golden, CO",340,,100,33.9,01/11/2019 12:00:00,,33.9,100,,,,,33.9,33.9,1,3.4,,Light Snow,,,,,31
Golden,"Golden, CO","Golden, CO",320,,100,33.9,01/11/2019 13:00:00,,33.9,100,,100,,,33.9,33.9,1.5,4.7,,Light Snow,,,,,29.6
Golden,"Golden, CO","Golden, CO",280,,100,33.9,01/11/2019 14:00:00,,33.9,100,,100,,,33.9,33.9,2,4.7,,"Rain, Light Rain",,,,,29.6
Golden,"Golden, CO","Golden, CO",310,,100,35.7,01/11/2019 15:00:00,,33.9,93.09,,,,,35.7,35.7,10,3.4,,Light Rain,,,,,33
Golden,"Golden, CO","Golden, CO",360,,100,33.9,01/11/2019 16:00:00,,33.9,100,,,,,33.9,33.9,3,4.7,,Light Snow,,,,,29.6
Golden,"Golden, CO","Golden, CO",350,,100,30.8,01/11/2019 17:00:00,,30.8,100,,,,,30.8,30.8,0.5,13.9,,"Mist, Light Snow",,1021.6,,,20.5
Golden,"Golden, CO","Golden, CO",320,,100,32.1,01/11/2019 18:00:00,,32.1,100,,100,,,32.1,32.1,2.5,3.4,,Light Snow,,,,,28.9
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/11/2019 19:00:00,,32.1,100,,,,,32.1,32.1,1.2,,,Light Snow,,,,,
Golden,"Golden, CO","Golden, CO",240,,100,32.1,01/11/2019 20:00:00,,32.1,100,,,,,32.1,32.1,4,3.4,,Light Snow,,,,,28.9
Golden,"Golden, CO","Golden, CO",330,,100,32.6,01/11/2019 21:00:00,,32.6,100,,,,,32.6,32.6,3,5.9,,"Rain, Light Rain",,,,,27
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/11/2019 22:00:00,,32.1,100,,100,,,32.1,32.1,3,,,Light Snow,,,,,
Golden,"Golden, CO","Golden, CO",350,,100,32.1,01/11/2019 23:00:00,,32.1,100,,,,,32.1,32.1,4.2,7.6,,Light Snow,,,,,25.2
Golden,"Golden, CO","Golden, CO",330,,100,32.1,01/12/2019 00:00:00,,32.1,100,,,,,32.1,32.1,6.3,5.1,,Light Snow,,,,,27.1
Golden,"Golden, CO","Golden, CO",340,,100,32.6,01/12/2019 01:00:00,,32.6,100,,,,,32.6,32.6,9.2,3.5,,,,,,,29.4
Golden,"Golden, CO","Golden, CO",340,,100,32.6,01/12/2019 02:00:00,,32.6,100,,,,,32.6,32.6,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,100,33.9,01/12/2019 03:00:00,,32.1,93.04,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",210,,100,32.1,01/12/2019 04:00:00,,32.1,100,,,,,32.1,32.1,10,0.9,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/12/2019 05:00:00,,32.1,100,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/12/2019 06:00:00,,32.1,100,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/12/2019 07:00:00,,32.1,100,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,100,32.1,01/12/2019 08:00:00,,32.1,100,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",170,,100,33.9,01/12/2019 09:00:00,,32.1,93.04,,,,,33.9,33.9,10,3.4,,,,,,,31
Golden,"Golden, CO","Golden, CO",150,,100,35.7,01/12/2019 10:00:00,,32.1,86.61,,,,,35.7,35.7,10,3.4,,,,,,,33
Golden,"Golden, CO","Golden, CO",150,,100,37.5,01/12/2019 11:00:00,,32.1,80.67,,,,,37.5,37.5,10,5.8,,,,,,,32.9
Golden,"Golden, CO","Golden, CO",160,,,37.5,01/12/2019 12:00:00,,30.3,75.01,,,,,37.5,37.5,10,6.9,,,,,,,32.2
Golden,"Golden, CO","Golden, CO",160,,,37.5,01/12/2019 13:00:00,,30.3,75.01,,,,,37.5,37.5,10,8.1,,,,,,,31.5
Golden,"Golden, CO","Golden, CO",150,,,37.5,01/12/2019 14:00:00,,30.3,75.01,,,,,37.5,37.5,10,4.7,,,,,,,33.8
Golden,"Golden, CO","Golden, CO",140,,,37.5,01/12/2019 15:00:00,,28.5,69.7,,,,,37.5,37.5,10,4.7,,,,,,,33.8
Golden,"Golden, CO","Golden, CO",190,,,37.5,01/12/2019 16:00:00,,30.3,75.01,,,,,37.5,37.5,10,3.4,,,,,,,35.1
Golden,"Golden, CO","Golden, CO",190,,50,29.9,01/12/2019 17:00:00,,25.1,81.88,,,,,29.9,29.9,10,3.4,,,,1025.2,,,26.5
Golden,"Golden, CO","Golden, CO",210,,,32.1,01/12/2019 18:00:00,,30.3,92.98,,,,,32.1,32.1,10,3.4,,,,,,,28.9
Golden,"Golden, CO","Golden, CO",,,,32.1,01/12/2019 19:00:00,,28.5,86.4,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,100,33.9,01/12/2019 20:00:00,,26.7,74.65,,,,,33.9,33.9,10,6.9,,,,,,,27.8
Golden,"Golden, CO","Golden, CO",247,,63.2,29.9,01/12/2019 21:00:00,,24,78.49,,,,,29.9,29.9,10,8.3,,,,,,,22.1
Golden,"Golden, CO","Golden, CO",220,,,29.4,01/12/2019 22:00:00,,23.2,77.22,,,,,29.4,29.4,10,3.5,,,,,,,25.8
Golden,"Golden, CO","Golden, CO",238,,,29,01/12/2019 23:00:00,,22.7,77.18,,,,,29,29,10,4.3,,,,,,,24.2
Golden,"Golden, CO","Golden, CO",320,,,28.5,01/13/2019 00:00:00,,26.7,92.87,,,,,28.5,28.5,10,3.4,,,,,,,24.8
Golden,"Golden, CO","Golden, CO",320,,,28.5,01/13/2019 01:00:00,,24,83.19,,,,,28.5,28.5,10,9.4,,,,,,,19.7
Golden,"Golden, CO","Golden, CO",298,,,28.5,01/13/2019 02:00:00,,23.1,79.94,,,,,28.5,28.5,10,9.3,,,,,,,19.8
Golden,"Golden, CO","Golden, CO",279,,,27.2,01/13/2019 03:00:00,,21.3,78.24,,,,,27.2,27.2,10,4.3,,,,,,,22.1
Golden,"Golden, CO","Golden, CO",277,,,26.7,01/13/2019 04:00:00,,20,75.43,,,,,26.7,26.7,10,3.4,,,,,,,22.8
Golden,"Golden, CO","Golden, CO",,,,26.7,01/13/2019 05:00:00,,21.3,79.79,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,26.7,01/13/2019 06:00:00,,19.5,73.91,,,,,26.7,26.7,10,3.4,,,,,,,22.8
Golden,"Golden, CO","Golden, CO",,,,24.9,01/13/2019 07:00:00,,19.5,79.64,,,,,24.9,24.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,28.5,01/13/2019 08:00:00,,21.3,74.1,,,,,28.5,28.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,30.3,01/13/2019 09:00:00,,21.3,68.86,,,,,30.3,30.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,01/13/2019 10:00:00,,19.5,59.31,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,,35.7,01/13/2019 11:00:00,,19.5,51.36,,,,,35.7,35.7,10,4.7,,,,,,,31.7
Golden,"Golden, CO","Golden, CO",,,,37.5,01/13/2019 12:00:00,,19.5,47.84,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,37.5,01/13/2019 13:00:00,,19.5,47.84,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",140,,,39.3,01/13/2019 14:00:00,,19.5,44.59,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",130,,,39.3,01/13/2019 15:00:00,,19.5,44.59,,,,,39.3,39.3,10,4.7,,,,,,,35.9
Golden,"Golden, CO","Golden, CO",,,,37.5,01/13/2019 16:00:00,,21.3,51.65,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",150,,30,29.9,01/13/2019 17:00:00,,20.9,68.81,,,,,29.9,29.9,10,3.4,,,,1027.1,,,26.5
Golden,"Golden, CO","Golden, CO",,,,32.1,01/13/2019 18:00:00,,23.1,69.07,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,32.1,01/13/2019 19:00:00,,21.3,64.02,,,,,32.1,32.1,10,4.7,,,,,,,27.5
Golden,"Golden, CO","Golden, CO",230,,,32.1,01/13/2019 20:00:00,,17.7,54.9,,,,,32.1,32.1,10,4.7,,,,,,,27.5
Golden,"Golden, CO","Golden, CO",250,,,30.3,01/13/2019 21:00:00,,19,62.5,,,,,30.3,30.3,10,1.2,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,29.8,01/13/2019 22:00:00,,17.7,60.2,,,,,29.8,29.8,10,0.9,,,,,,,
Golden,"Golden, CO","Golden, CO",240,,,30.3,01/13/2019 23:00:00,,15.4,53.51,,,,,30.3,30.3,10,1.2,,,,,,,
Golden,"Golden, CO","Golden, CO",220,,,28.5,01/14/2019 00:00:00,,17.7,63.54,,,,,28.5,28.5,10,4.7,,,,,,,23.3
Golden,"Golden, CO","Golden, CO",,,,29.3,01/14/2019 01:00:00,,13.2,50.57,,,,,29.3,29.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/14/2019 02:00:00,,15.9,63.3,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,23.1,01/14/2019 03:00:00,,17.7,79.49,,,,,23.1,23.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",280,,,23.1,01/14/2019 04:00:00,,14.1,67.98,,,,,23.1,23.1,10,3.4,,,,,,,18.7
Golden,"Golden, CO","Golden, CO",180,,,24.9,01/14/2019 05:00:00,,14.1,63.05,,,,,24.9,24.9,10,3.4,,,,,,,20.7
Golden,"Golden, CO","Golden, CO",,,,21.3,01/14/2019 06:00:00,,14.1,73.34,,,,,21.3,21.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,23.1,01/14/2019 07:00:00,,12.3,62.81,,,,,23.1,23.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/14/2019 08:00:00,,14.1,58.52,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,32.1,01/14/2019 09:00:00,,15.9,50.79,,,,,32.1,32.1,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,35.7,01/14/2019 10:00:00,,17.7,47.55,,,,,35.7,35.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,39.3,01/14/2019 11:00:00,,19.5,44.59,,,,,39.3,39.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,42.9,01/14/2019 12:00:00,,15.9,33.22,,,,,42.9,42.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",130,,,46.5,01/14/2019 13:00:00,,10.5,22.84,,,,,46.5,46.5,10,3.4,,,,,,,45.4
Golden,"Golden, CO","Golden, CO",130,,,46.5,01/14/2019 14:00:00,,14.1,26.78,,,,,46.5,46.5,10,4.7,,,,,,,44.3
Golden,"Golden, CO","Golden, CO",120,,,46.5,01/14/2019 15:00:00,,12.3,24.74,,,,,46.5,46.5,10,3.4,,,,,,,45.4
Golden,"Golden, CO","Golden, CO",179,,,47.2,01/14/2019 16:00:00,,4.2,16.78,,,,,47.2,47.2,10,4,,,,,,,45.6
Golden,"Golden, CO","Golden, CO",210,,,41.3,01/14/2019 17:00:00,,13.4,31.67,,,,,41.3,41.3,10,3.4,,,,,,,39.4
Golden,"Golden, CO","Golden, CO",220,,,35.7,01/14/2019 18:00:00,,14.1,40.67,,,,,35.7,35.7,10,5.8,,,,,,,30.8
Golden,"Golden, CO","Golden, CO",211,,,31.5,01/14/2019 19:00:00,,12.7,45.35,,,,,31.5,31.5,10,4.1,,,,,,,27.4
Golden,"Golden, CO","Golden, CO",220,,,31.5,01/14/2019 20:00:00,,10.9,41.74,,,,,31.5,31.5,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,31.1,01/14/2019 21:00:00,,9.2,39.29,,,,,31.1,31.1,10,2,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,27.4,01/14/2019 22:00:00,,10.4,48.33,,,,,27.4,27.4,10,3.1,,,,,,,24
Golden,"Golden, CO","Golden, CO",,,,26.7,01/14/2019 23:00:00,,10.8,50.64,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,26.4,01/15/2019 00:00:00,,11.8,53.41,,,,,26.4,26.4,10,1,,,,,,,
Golden,"Golden, CO","Golden, CO",190,,,22.3,01/15/2019 01:00:00,,12.1,64.49,,,,,22.3,22.3,10,2.7,,,,,,,
Golden,"Golden, CO","Golden, CO",230,,,22.6,01/15/2019 02:00:00,,11.7,62.35,,,,,22.6,22.6,10,2.2,,,,,,,
Golden,"Golden, CO","Golden, CO",246,,,27.9,01/15/2019 03:00:00,,8.1,42.78,,,,,27.9,27.9,10,3.8,,,,,,,23.5
Golden,"Golden, CO","Golden, CO",170,,,25.6,01/15/2019 04:00:00,,6.6,43.92,,,,,25.6,25.6,10,0.8,,,,,,,
Golden,"Golden, CO","Golden, CO",260,,,21.4,01/15/2019 05:00:00,,12.5,67.91,,,,,21.4,21.4,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,26.7,01/15/2019 06:00:00,,15.9,63.3,,,,,26.7,26.7,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",140,,,21.6,01/15/2019 07:00:00,,12.5,67.43,,,,,21.6,21.6,10,1.6,,,,,,,
Golden,"Golden, CO","Golden, CO",280,,,23.5,01/15/2019 08:00:00,,16.2,73.24,,,,,23.5,23.5,10,2.5,,,,,,,
Golden,"Golden, CO","Golden, CO",190,,,28.7,01/15/2019 09:00:00,,18.5,65.16,,,,,28.7,28.7,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,37.5,01/15/2019 10:00:00,,14.1,37.88,,,,,37.5,37.5,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,39.9,01/15/2019 11:00:00,,13.9,34.21,,,,,39.9,39.9,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,42.3,01/15/2019 12:00:00,,12.8,29.69,,,,,42.3,42.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",110,,,45.5,01/15/2019 13:00:00,,15.3,29.34,,,,,45.5,45.5,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",,,,48.3,01/15/2019 14:00:00,,17.7,29.27,,,,,48.3,48.3,10,,,,,,,,
Golden,"Golden, CO","Golden, CO",90,,,49.8,01/15/2019 15:00:00,,18.2,28.33,,,,,49.8,49.8,10,1.8,,,,,,,
Golden,"Golden, CO","Golden, CO",114,,,49.4,01/15/2019 16:00:00,,16.7,26.88,,,,,49.4,49.4,10,4.5,,,,,,,47.8
Golden,"Golden, CO","Golden, CO",150,,,42.5,01/15/2019 17:00:00,,17.9,36.69,,,,,42.5,42.5,10,3.4,,,,,,,40.8
Golden,"Golden, CO","Golden, CO",240,,,39.3,01/15/2019 18:00:00,,21.3,48.13,,,,,39.3,39.3,10,3.4,,,,,,,37.2
Golden,"Golden, CO","Golden, CO",235,,,34.9,01/15/2019 19:00:00,,20.7,55.69,,,,,34.9,34.9,10,4,,,,,,,31.5
Golden,"Golden, CO","Golden, CO",231,,,33.1,01/15/2019 20:00:00,,21.3,61.36,,,,,33.1,33.1,10,5.8,,,,,,,27.8
Golden,"Golden, CO","Golden, CO",250,,,34.8,01/15/2019 21:00:00,,17.5,48.77,,,,,34.8,34.8,10,3.9,,,,,,,31.5
